Time_[s],Count_Rate_Channel_1_[kCounts/s]
20.41261,429.00000
20.41361,447.00000
20.41461,418.00000
20.41561,430.00000
20.41661,412.00000
20.41761,414.00000
20.41861,496.00000
20.41961,394.00000
20.42062,436.00000
20.42162,416.00000
20.42262,412.00000
20.42362,376.00000
20.42462,409.00000
20.42562,444.00000
20.42662,418.00000
20.42762,435.00000
20.42863,431.00000
20.42963,466.00000
20.43063,536.00000
20.43163,541.00000
20.43263,585.00000
20.43363,463.00000
20.43463,387.00000
20.43563,400.00000
20.43663,407.00000
20.43764,411.00000
20.43864,430.00000
20.43964,387.00000
20.44064,412.00000
20.44164,442.00000
20.44264,446.00000
20.44364,450.00000
20.44464,390.00000
20.44564,461.00000
20.44665,430.00000
20.44765,458.00000
20.44865,451.00000
20.44965,423.00000
20.45065,446.00000
20.45165,424.00000
20.45265,417.00000
20.45365,445.00000
20.45466,421.00000
20.45566,437.00000
20.45666,444.00000
20.45766,456.00000
20.45866,446.00000
20.45966,436.00000
20.46066,425.00000
20.46166,460.00000
20.46266,406.00000
20.46367,443.00000
20.46467,432.00000
20.46567,423.00000
20.46667,422.00000
20.46767,436.00000
20.46867,417.00000
20.46967,412.00000
20.47067,433.00000
20.47168,435.00000
20.47268,496.00000
20.47368,491.00000
20.47468,479.00000
20.47568,497.00000
20.47668,443.00000
20.47768,416.00000
20.47868,402.00000
20.47968,440.00000
20.48069,421.00000
20.48169,425.00000
20.48269,491.00000
20.48369,440.00000
20.48469,430.00000
20.48569,410.00000
20.48669,464.00000
20.48769,491.00000
20.48869,539.00000
20.48970,590.00000
20.49070,501.00000
20.49170,940.00000
20.49270,864.00000
20.49370,860.00000
20.49470,675.00000
20.49570,784.00000
20.49670,788.00000
20.49771,1507.00000
20.49871,983.00000
20.49971,867.00000
20.50071,988.00000
20.50171,1276.00000
20.50271,3644.00000
20.50371,1230.00000
20.50471,887.00000
20.50571,1047.00000
20.50672,1011.00000
20.50772,949.00000
20.50872,1098.00000
20.50972,1100.00000
20.51072,1179.00000
20.51172,1017.00000
20.51272,913.00000
20.51372,684.00000
20.51472,666.00000
20.51573,656.00000
20.51673,862.00000
20.51773,1046.00000
20.51873,1113.00000
20.51973,1039.00000
20.52073,1155.00000
20.52173,915.00000
20.52273,1110.00000
20.52374,1063.00000
20.52474,841.00000
20.52574,560.00000
20.52674,442.00000
20.52774,419.00000
20.52874,498.00000
20.52974,477.00000
20.53074,431.00000
20.53174,397.00000
20.53275,488.00000
20.53375,497.00000
20.53475,507.00000
20.53575,595.00000
20.53675,638.00000
20.53775,448.00000
20.53875,451.00000
20.53975,447.00000
20.54075,457.00000
20.54176,428.00000
20.54276,418.00000
20.54376,377.00000
20.54476,397.00000
20.54576,385.00000
20.54676,406.00000
20.54776,402.00000
20.54876,395.00000
20.54977,397.00000
20.55077,390.00000
20.55177,420.00000
20.55277,379.00000
20.55377,392.00000
20.55477,399.00000
20.55577,385.00000
20.55677,406.00000
20.55777,390.00000
20.55878,410.00000
20.55978,425.00000
20.56078,391.00000
20.56178,410.00000
20.56278,379.00000
20.56378,404.00000
20.56478,400.00000
20.56578,394.00000
20.56679,390.00000
20.56779,381.00000
20.56879,415.00000
20.56979,398.00000
20.57079,392.00000
20.57179,383.00000
20.57279,399.00000
20.57379,390.00000
20.57479,377.00000
20.57580,395.00000
20.57680,395.00000
20.57780,384.00000
20.57880,405.00000
20.57980,411.00000
20.58080,406.00000
20.58180,399.00000
20.58280,373.00000
20.58380,396.00000
20.58481,381.00000
20.58581,403.00000
20.58681,385.00000
20.58781,393.00000
20.58881,387.00000
20.58981,384.00000
20.59081,413.00000
20.59181,407.00000
20.59282,370.00000
20.59382,433.00000
20.59482,380.00000
20.59582,404.00000
20.59682,402.00000
20.59782,391.00000
20.59882,410.00000
20.59982,418.00000
20.60082,374.00000
20.60183,436.00000
20.60283,412.00000
20.60383,361.00000
20.60483,378.00000
20.60583,336.00000
20.60683,400.00000
20.60783,385.00000
20.60883,432.00000
20.60983,425.00000
20.61084,415.00000
20.61184,389.00000
20.61284,420.00000
20.61384,417.00000
20.61484,436.00000
20.61584,479.00000
20.61684,429.00000
20.61784,413.00000
20.61885,417.00000
20.61985,416.00000
20.62085,418.00000
20.62185,390.00000
20.62285,402.00000
20.62385,427.00000
20.62485,428.00000
20.62585,385.00000
20.62685,456.00000
20.62786,382.00000
20.62886,419.00000
20.62986,400.00000
20.63086,399.00000
20.63186,451.00000
20.63286,432.00000
20.63386,445.00000
20.63486,410.00000
20.63586,422.00000
20.63687,378.00000
20.63787,409.00000
20.63887,378.00000
20.63987,433.00000
20.64087,414.00000
20.64187,385.00000
20.64287,413.00000
20.64387,385.00000
20.64488,396.00000
20.64588,385.00000
20.64688,398.00000
20.64788,409.00000
20.64888,436.00000
20.64988,406.00000
20.65088,417.00000
20.65188,439.00000
20.65288,369.00000
20.65389,404.00000
20.65489,430.00000
20.65589,411.00000
20.65689,388.00000
20.65789,409.00000
20.65889,395.00000
20.65989,394.00000
20.66089,386.00000
20.66190,367.00000
20.66290,385.00000
20.66390,383.00000
20.66490,370.00000
20.66590,365.00000
20.66690,364.00000
20.66790,372.00000
20.66890,387.00000
20.66990,383.00000
20.67091,399.00000
20.67191,351.00000
20.67291,419.00000
20.67391,375.00000
20.67491,397.00000
20.67591,386.00000
20.67691,393.00000
20.67791,383.00000
20.67891,368.00000
20.67992,403.00000
20.68092,400.00000
20.68192,420.00000
20.68292,359.00000
20.68392,361.00000
20.68492,362.00000
20.68592,351.00000
20.68692,343.00000
20.68793,410.00000
20.68893,365.00000
20.68993,388.00000
20.69093,393.00000
20.69193,377.00000
20.69293,357.00000
20.69393,368.00000
20.69493,399.00000
20.69593,387.00000
20.69694,393.00000
20.69794,390.00000
20.69894,437.00000
20.69994,383.00000
20.70094,389.00000
20.70194,355.00000
20.70294,372.00000
20.70394,411.00000
20.70494,402.00000
20.70595,423.00000
20.70695,407.00000
20.70795,376.00000
20.70895,389.00000
20.70995,371.00000
20.71095,384.00000
20.71195,387.00000
20.71295,422.00000
20.71396,416.00000
20.71496,404.00000
20.71596,387.00000
20.71696,415.00000
20.71796,425.00000
20.71896,414.00000
20.71996,356.00000
20.72096,361.00000
20.72196,369.00000
20.72297,331.00000
20.72397,400.00000
20.72497,383.00000
20.72597,418.00000
20.72697,390.00000
20.72797,422.00000
20.72897,367.00000
20.72997,400.00000
20.73097,405.00000
20.73198,407.00000
20.73298,407.00000
20.73398,468.00000
20.73498,407.00000
20.73598,406.00000
20.73698,394.00000
20.73798,367.00000
20.73898,356.00000
20.73999,375.00000
20.74099,415.00000
20.74199,404.00000
20.74299,420.00000
20.74399,412.00000
20.74499,449.00000
20.74599,395.00000
20.74699,377.00000
20.74799,390.00000
20.74900,405.00000
20.75000,372.00000
20.75100,435.00000
20.75200,377.00000
20.75300,415.00000
20.75400,379.00000
20.75500,388.00000
20.75600,386.00000
20.75701,374.00000
20.75801,425.00000
20.75901,376.00000
20.76001,432.00000
20.76101,393.00000
20.76201,403.00000
20.76301,408.00000
20.76401,383.00000
20.76501,464.00000
20.76602,412.00000
20.76702,395.00000
20.76802,381.00000
20.76902,429.00000
20.77002,425.00000
20.77102,403.00000
20.77202,442.00000
20.77302,452.00000
20.77402,409.00000
20.77503,413.00000
20.77603,434.00000
20.77703,426.00000
20.77803,428.00000
20.77903,437.00000
20.78003,476.00000
20.78103,437.00000
20.78203,449.00000
20.78304,448.00000
20.78404,472.00000
20.78504,427.00000
20.78604,420.00000
20.78704,467.00000
20.78804,422.00000
20.78904,394.00000
20.79004,406.00000
20.79104,472.00000
20.79205,507.00000
20.79305,506.00000
20.79405,465.00000
20.79505,423.00000
20.79605,446.00000
20.79705,441.00000
20.79805,439.00000
20.79905,425.00000
20.80005,422.00000
20.80106,470.00000
20.80206,457.00000
20.80306,447.00000
20.80406,460.00000
20.80506,478.00000
20.80606,520.00000
20.80706,507.00000
20.80806,480.00000
20.80907,486.00000
20.81007,494.00000
20.81107,451.00000
20.81207,480.00000
20.81307,537.00000
20.81407,508.00000
20.81507,560.00000
20.81607,496.00000
20.81707,480.00000
20.81808,478.00000
20.81908,464.00000
20.82008,493.00000
20.82108,476.00000
20.82208,514.00000
20.82308,511.00000
20.82408,512.00000
20.82508,460.00000
20.82608,498.00000
20.82709,489.00000
20.82809,484.00000
20.82909,503.00000
20.83009,506.00000
20.83109,436.00000
20.83209,406.00000
20.83309,458.00000
20.83409,489.00000
20.83510,438.00000
20.83610,502.00000
20.83710,433.00000
20.83810,457.00000
20.83910,394.00000
20.84010,453.00000
20.84110,504.00000
20.84210,485.00000
20.84310,449.00000
20.84411,472.00000
20.84511,501.00000
20.84611,505.00000
20.84711,480.00000
20.84811,463.00000
20.84911,497.00000
20.85011,450.00000
20.85111,502.00000
20.85212,486.00000
20.85312,492.00000
20.85412,482.00000
20.85512,477.00000
20.85612,496.00000
20.85712,498.00000
20.85812,443.00000
20.85912,516.00000
20.86012,455.00000
20.86113,456.00000
20.86213,427.00000
20.86313,462.00000
20.86413,474.00000
20.86513,449.00000
20.86613,471.00000
20.86713,472.00000
20.86813,466.00000
20.86913,481.00000
20.87014,484.00000
20.87114,450.00000
20.87214,411.00000
20.87314,410.00000
20.87414,428.00000
20.87514,450.00000
20.87614,433.00000
20.87714,378.00000
20.87815,451.00000
20.87915,410.00000
20.88015,394.00000
20.88115,437.00000
20.88215,399.00000
20.88315,405.00000
20.88415,400.00000
20.88515,398.00000
20.88615,414.00000
20.88716,404.00000
20.88816,396.00000
20.88916,397.00000
20.89016,395.00000
20.89116,425.00000
20.89216,425.00000
20.89316,430.00000
20.89416,466.00000
20.89516,467.00000
20.89617,456.00000
20.89717,435.00000
20.89817,471.00000
20.89917,414.00000
20.90017,414.00000
20.90117,466.00000
20.90217,432.00000
20.90317,424.00000
20.90418,445.00000
20.90518,455.00000
20.90618,435.00000
20.90718,439.00000
20.90818,450.00000
20.90918,454.00000
20.91018,446.00000
20.91118,412.00000
20.91218,425.00000
20.91319,448.00000
20.91419,422.00000
20.91519,422.00000
20.91619,442.00000
20.91719,440.00000
20.91819,418.00000
20.91919,447.00000
20.92019,416.00000
20.92119,392.00000
20.92220,418.00000
20.92320,396.00000
20.92420,375.00000
20.92520,432.00000
20.92620,417.00000
20.92720,389.00000
20.92820,379.00000
20.92920,375.00000
20.93021,425.00000
20.93121,400.00000
20.93221,395.00000
20.93321,438.00000
20.93421,422.00000
20.93521,411.00000
20.93621,390.00000
20.93721,411.00000
20.93821,385.00000
20.93922,410.00000
20.94022,411.00000
20.94122,433.00000
20.94222,429.00000
20.94322,449.00000
20.94422,469.00000
20.94522,426.00000
20.94622,395.00000
20.94723,429.00000
20.94823,435.00000
20.94923,399.00000
20.95023,432.00000
20.95123,458.00000
20.95223,458.00000
20.95323,413.00000
20.95423,436.00000
20.95523,408.00000
20.95624,401.00000
20.95724,417.00000
20.95824,437.00000
20.95924,421.00000
20.96024,446.00000
20.96124,421.00000
20.96224,400.00000
20.96324,392.00000
20.96424,391.00000
20.96525,421.00000
20.96625,363.00000
20.96725,429.00000
20.96825,408.00000
20.96925,420.00000
20.97025,407.00000
20.97125,445.00000
20.97225,439.00000
20.97326,398.00000
20.97426,432.00000
20.97526,410.00000
20.97626,429.00000
20.97726,446.00000
20.97826,391.00000
20.97926,429.00000
20.98026,450.00000
20.98126,439.00000
20.98227,422.00000
20.98327,469.00000
20.98427,420.00000
20.98527,401.00000
20.98627,377.00000
20.98727,428.00000
20.98827,443.00000
20.98927,462.00000
20.99027,421.00000
20.99128,408.00000
20.99228,440.00000
20.99328,439.00000
20.99428,405.00000
20.99528,402.00000
20.99628,402.00000
20.99728,430.00000
20.99828,410.00000
20.99929,413.00000
21.00029,380.00000
21.00129,419.00000
21.00229,418.00000
21.00329,458.00000
21.00429,428.00000
21.00529,443.00000
21.00629,381.00000
21.00729,412.00000
21.00830,392.00000
21.00930,426.00000
21.01030,374.00000
21.01130,409.00000
21.01230,403.00000
21.01330,406.00000
21.01430,390.00000
21.01530,402.00000
21.01630,406.00000
21.01731,399.00000
21.01831,398.00000
21.01931,432.00000
21.02031,460.00000
21.02131,447.00000
21.02231,411.00000
21.02331,434.00000
21.02431,416.00000
21.02532,421.00000
21.02632,377.00000
21.02732,424.00000
21.02832,424.00000
21.02932,403.00000
21.03032,418.00000
21.03132,454.00000
21.03232,443.00000
21.03332,405.00000
21.03433,428.00000
21.03533,403.00000
21.03633,420.00000
21.03733,454.00000
21.03833,478.00000
21.03933,446.00000
21.04033,457.00000
21.04133,473.00000
21.04234,430.00000
21.04334,479.00000
21.04434,429.00000
21.04534,425.00000
21.04634,471.00000
21.04734,418.00000
21.04834,418.00000
21.04934,429.00000
21.05034,399.00000
21.05135,408.00000
21.05235,450.00000
21.05335,424.00000
21.05435,404.00000
21.05535,475.00000
21.05635,423.00000
21.05735,435.00000
21.05835,433.00000
21.05935,403.00000
21.06036,438.00000
21.06136,411.00000
21.06236,419.00000
21.06336,425.00000
21.06436,401.00000
21.06536,424.00000
21.06636,424.00000
21.06736,434.00000
21.06837,426.00000
21.06937,415.00000
21.07037,423.00000
21.07137,433.00000
21.07237,423.00000
21.07337,426.00000
21.07437,422.00000
21.07537,454.00000
21.07637,452.00000
21.07738,453.00000
21.07838,440.00000
21.07938,459.00000
21.08038,461.00000
21.08138,450.00000
21.08238,434.00000
21.08338,434.00000
21.08438,463.00000
21.08538,487.00000
21.08639,443.00000
21.08739,453.00000
21.08839,469.00000
21.08939,480.00000
21.09039,461.00000
21.09139,449.00000
21.09239,460.00000
21.09339,438.00000
21.09440,473.00000
21.09540,460.00000
21.09640,421.00000
21.09740,486.00000
21.09840,489.00000
21.09940,495.00000
21.10040,448.00000
21.10140,453.00000
21.10240,434.00000
21.10341,438.00000
21.10441,416.00000
21.10541,427.00000
21.10641,498.00000
21.10741,439.00000
21.10841,421.00000
21.10941,426.00000
21.11041,449.00000
21.11141,435.00000
21.11242,427.00000
21.11342,375.00000
21.11442,430.00000
21.11542,390.00000
21.11642,402.00000
21.11742,423.00000
21.11842,422.00000
21.11942,421.00000
21.12043,416.00000
21.12143,397.00000
21.12243,426.00000
21.12343,425.00000
21.12443,447.00000
21.12543,430.00000
21.12643,435.00000
21.12743,408.00000
21.12843,402.00000
21.12944,404.00000
21.13044,392.00000
21.13144,418.00000
21.13244,464.00000
21.13344,423.00000
21.13444,404.00000
21.13544,379.00000
21.13644,445.00000
21.13745,429.00000
21.13845,435.00000
21.13945,479.00000
21.14045,409.00000
21.14145,408.00000
21.14245,463.00000
21.14345,486.00000
21.14445,467.00000
21.14545,441.00000
21.14646,476.00000
21.14746,450.00000
21.14846,424.00000
21.14946,407.00000
21.15046,388.00000
21.15146,422.00000
21.15246,437.00000
21.15346,422.00000
21.15446,430.00000
21.15547,439.00000
21.15647,407.00000
21.15747,424.00000
21.15847,464.00000
21.15947,452.00000
21.16047,439.00000
21.16147,483.00000
21.16247,457.00000
21.16348,459.00000
21.16448,419.00000
21.16548,438.00000
21.16648,444.00000
21.16748,456.00000
21.16848,456.00000
21.16948,451.00000
21.17048,395.00000
21.17148,452.00000
21.17249,436.00000
21.17349,411.00000
21.17449,435.00000
21.17549,429.00000
21.17649,431.00000
21.17749,425.00000
21.17849,445.00000
21.17949,454.00000
21.18049,433.00000
21.18150,438.00000
21.18250,405.00000
21.18350,447.00000
21.18450,434.00000
21.18550,431.00000
21.18650,407.00000
21.18750,466.00000
21.18850,411.00000
21.18951,401.00000
21.19051,418.00000
21.19151,423.00000
21.19251,431.00000
21.19351,427.00000
21.19451,427.00000
21.19551,393.00000
21.19651,398.00000
21.19751,391.00000
21.19852,409.00000
21.19952,332.00000
21.20052,379.00000
21.20152,442.00000
21.20252,400.00000
21.20352,397.00000
21.20452,399.00000
21.20552,385.00000
21.20652,391.00000
21.20753,423.00000
21.20853,425.00000
21.20953,427.00000
21.21053,404.00000
21.21153,431.00000
21.21253,436.00000
21.21353,394.00000
21.21453,430.00000
21.21554,406.00000
21.21654,433.00000
21.21754,440.00000
21.21854,411.00000
21.21954,384.00000
21.22054,409.00000
21.22154,436.00000
21.22254,446.00000
21.22354,401.00000
21.22455,391.00000
21.22555,393.00000
21.22655,423.00000
21.22755,462.00000
21.22855,393.00000
21.22955,439.00000
21.23055,433.00000
21.23155,401.00000
21.23256,430.00000
21.23356,438.00000
21.23456,447.00000
21.23556,417.00000
21.23656,411.00000
21.23756,396.00000
21.23856,403.00000
21.23956,390.00000
21.24056,412.00000
21.24157,435.00000
21.24257,430.00000
21.24357,441.00000
21.24457,458.00000
21.24557,395.00000
21.24657,413.00000
21.24757,382.00000
21.24857,385.00000
21.24957,429.00000
21.25058,408.00000
21.25158,433.00000
21.25258,384.00000
21.25358,461.00000
21.25458,443.00000
21.25558,420.00000
21.25658,379.00000
21.25758,412.00000
21.25859,424.00000
21.25959,444.00000
21.26059,448.00000
21.26159,412.00000
21.26259,403.00000
21.26359,403.00000
21.26459,451.00000
21.26559,418.00000
21.26659,430.00000
21.26760,418.00000
21.26860,468.00000
21.26960,429.00000
21.27060,409.00000
21.27160,392.00000
21.27260,401.00000
21.27360,418.00000
21.27460,424.00000
21.27560,435.00000
21.27661,402.00000
21.27761,444.00000
21.27861,433.00000
21.27961,408.00000
21.28061,446.00000
21.28161,427.00000
21.28261,413.00000
21.28361,435.00000
21.28462,436.00000
21.28562,406.00000
21.28662,446.00000
21.28762,447.00000
21.28862,484.00000
21.28962,472.00000
21.29062,465.00000
21.29162,419.00000
21.29262,410.00000
21.29363,470.00000
21.29463,439.00000
21.29563,419.00000
21.29663,446.00000
21.29763,389.00000
21.29863,416.00000
21.29963,435.00000
21.30063,406.00000
21.30163,470.00000
21.30264,387.00000
21.30364,403.00000
21.30464,450.00000
21.30564,429.00000
21.30664,438.00000
21.30764,450.00000
21.30864,434.00000
21.30964,455.00000
21.31065,455.00000
21.31165,447.00000
21.31265,480.00000
21.31365,470.00000
21.31465,462.00000
21.31565,516.00000
21.31665,454.00000
21.31765,489.00000
21.31865,467.00000
21.31966,556.00000
21.32066,510.00000
21.32166,511.00000
21.32266,507.00000
21.32366,627.00000
21.32466,746.00000
21.32566,975.00000
21.32666,678.00000
21.32766,516.00000
21.32867,535.00000
21.32967,561.00000
21.33067,495.00000
21.33167,555.00000
21.33267,913.00000
21.33367,808.00000
21.33467,716.00000
21.33567,658.00000
21.33668,558.00000
21.33768,494.00000
21.33868,555.00000
21.33968,540.00000
21.34068,518.00000
21.34168,578.00000
21.34268,542.00000
21.34368,583.00000
21.34468,808.00000
21.34569,880.00000
21.34669,898.00000
21.34769,877.00000
21.34869,628.00000
21.34969,634.00000
21.35069,638.00000
21.35169,586.00000
21.35269,595.00000
21.35370,571.00000
21.35470,667.00000
21.35570,542.00000
21.35670,487.00000
21.35770,531.00000
21.35870,451.00000
21.35970,423.00000
21.36070,465.00000
21.36170,454.00000
21.36271,426.00000
21.36371,459.00000
21.36471,477.00000
21.36571,476.00000
21.36671,443.00000
21.36771,413.00000
21.36871,435.00000
21.36971,432.00000
21.37071,420.00000
21.37172,425.00000
21.37272,407.00000
21.37372,410.00000
21.37472,454.00000
21.37572,457.00000
21.37672,477.00000
21.37772,427.00000
21.37872,424.00000
21.37973,403.00000
21.38073,473.00000
21.38173,449.00000
21.38273,491.00000
21.38373,456.00000
21.38473,477.00000
21.38573,458.00000
21.38673,451.00000
21.38773,487.00000
21.38874,444.00000
21.38974,425.00000
21.39074,455.00000
21.39174,459.00000
21.39274,431.00000
21.39374,423.00000
21.39474,423.00000
21.39574,443.00000
21.39674,430.00000
21.39775,421.00000
21.39875,373.00000
21.39975,446.00000
21.40075,472.00000
21.40175,432.00000
21.40275,425.00000
21.40375,445.00000
21.40475,430.00000
21.40576,421.00000
21.40676,467.00000
21.40776,478.00000
21.40876,446.00000
21.40976,449.00000
21.41076,446.00000
21.41176,423.00000
21.41276,432.00000
21.41376,390.00000
21.41477,447.00000
21.41577,458.00000
21.41677,435.00000
21.41777,413.00000
21.41877,461.00000
21.41977,443.00000
21.42077,389.00000
21.42177,418.00000
21.42277,434.00000
21.42378,406.00000
21.42478,446.00000
21.42578,445.00000
21.42678,432.00000
21.42778,441.00000
21.42878,423.00000
21.42978,430.00000
21.43078,427.00000
21.43179,423.00000
21.43279,424.00000
21.43379,414.00000
21.43479,402.00000
21.43579,427.00000
21.43679,413.00000
21.43779,433.00000
21.43879,405.00000
21.43979,361.00000
21.44080,414.00000
21.44180,389.00000
21.44280,405.00000
21.44380,473.00000
21.44480,427.00000
21.44580,413.00000
21.44680,436.00000
21.44780,455.00000
21.44881,397.00000
21.44981,424.00000
21.45081,442.00000
21.45181,432.00000
21.45281,439.00000
21.45381,449.00000
21.45481,396.00000
21.45581,457.00000
21.45681,424.00000
21.45782,461.00000
21.45882,448.00000
21.45982,469.00000
21.46082,418.00000
21.46182,454.00000
21.46282,408.00000
21.46382,438.00000
21.46482,433.00000
21.46582,444.00000
21.46683,425.00000
21.46783,449.00000
21.46883,440.00000
21.46983,404.00000
21.47083,432.00000
21.47183,416.00000
21.47283,405.00000
21.47383,393.00000
21.47484,405.00000
21.47584,409.00000
21.47684,406.00000
21.47784,382.00000
21.47884,390.00000
21.47984,423.00000
21.48084,395.00000
21.48184,429.00000
21.48284,444.00000
21.48385,472.00000
21.48485,411.00000
21.48585,452.00000
21.48685,474.00000
21.48785,397.00000
21.48885,412.00000
21.48985,418.00000
21.49085,425.00000
21.49185,449.00000
21.49286,418.00000
21.49386,415.00000
21.49486,418.00000
21.49586,422.00000
21.49686,410.00000
21.49786,396.00000
21.49886,448.00000
21.49986,474.00000
21.50087,410.00000
21.50187,432.00000
21.50287,393.00000
21.50387,439.00000
21.50487,436.00000
21.50587,396.00000
21.50687,420.00000
21.50787,417.00000
21.50887,421.00000
21.50988,458.00000
21.51088,428.00000
21.51188,399.00000
21.51288,423.00000
21.51388,447.00000
21.51488,414.00000
21.51588,443.00000
21.51688,460.00000
21.51788,406.00000
21.51889,429.00000
21.51989,456.00000
21.52089,465.00000
21.52189,438.00000
21.52289,410.00000
21.52389,415.00000
21.52489,427.00000
21.52589,447.00000
21.52690,413.00000
21.52790,436.00000
21.52890,408.00000
21.52990,428.00000
21.53090,437.00000
21.53190,439.00000
21.53290,405.00000
21.53390,466.00000
21.53490,438.00000
21.53591,404.00000
21.53691,390.00000
21.53791,392.00000
21.53891,431.00000
21.53991,449.00000
21.54091,439.00000
21.54191,446.00000
21.54291,441.00000
21.54392,424.00000
21.54492,440.00000
21.54592,366.00000
21.54692,425.00000
21.54792,366.00000
21.54892,407.00000
21.54992,354.00000
21.55092,413.00000
21.55192,389.00000
21.55293,400.00000
21.55393,463.00000
21.55493,446.00000
21.55593,426.00000
21.55693,442.00000
21.55793,460.00000
21.55893,391.00000
21.55993,434.00000
21.56093,422.00000
21.56194,455.00000
21.56294,384.00000
21.56394,448.00000
21.56494,403.00000
21.56594,432.00000
21.56694,382.00000
21.56794,426.00000
21.56894,426.00000
21.56995,422.00000
21.57095,386.00000
21.57195,402.00000
21.57295,375.00000
21.57395,397.00000
21.57495,372.00000
21.57595,422.00000
21.57695,437.00000
21.57795,400.00000
21.57896,420.00000
21.57996,415.00000
21.58096,416.00000
21.58196,395.00000
21.58296,418.00000
21.58396,420.00000
21.58496,406.00000
21.58596,425.00000
21.58696,419.00000
21.58797,411.00000
21.58897,370.00000
21.58997,407.00000
21.59097,429.00000
21.59197,401.00000
21.59297,386.00000
21.59397,405.00000
21.59497,443.00000
21.59598,436.00000
21.59698,429.00000
21.59798,464.00000
21.59898,429.00000
21.59998,470.00000
21.60098,421.00000
21.60198,411.00000
21.60298,450.00000
21.60398,422.00000
21.60499,434.00000
21.60599,418.00000
21.60699,410.00000
21.60799,402.00000
21.60899,429.00000
21.60999,434.00000
21.61099,426.00000
21.61199,408.00000
21.61299,409.00000
21.61400,404.00000
21.61500,410.00000
21.61600,443.00000
21.61700,445.00000
21.61800,424.00000
21.61900,449.00000
21.62000,400.00000
21.62100,407.00000
21.62201,416.00000
21.62301,371.00000
21.62401,381.00000
21.62501,383.00000
21.62601,437.00000
21.62701,401.00000
21.62801,449.00000
21.62901,393.00000
21.63001,421.00000
21.63102,420.00000
21.63202,432.00000
21.63302,391.00000
21.63402,425.00000
21.63502,388.00000
21.63602,417.00000
21.63702,397.00000
21.63802,398.00000
21.63903,398.00000
21.64003,387.00000
21.64103,441.00000
21.64203,423.00000
21.64303,405.00000
21.64403,424.00000
21.64503,404.00000
21.64603,430.00000
21.64703,394.00000
21.64804,415.00000
21.64904,397.00000
21.65004,397.00000
21.65104,404.00000
21.65204,423.00000
21.65304,407.00000
21.65404,390.00000
21.65504,415.00000
21.65604,406.00000
21.65705,441.00000
21.65805,409.00000
21.65905,421.00000
21.66005,431.00000
21.66105,415.00000
21.66205,445.00000
21.66305,451.00000
21.66405,366.00000
21.66506,420.00000
21.66606,384.00000
21.66706,407.00000
21.66806,441.00000
21.66906,384.00000
21.67006,421.00000
21.67106,406.00000
21.67206,399.00000
21.67306,414.00000
21.67407,421.00000
21.67507,425.00000
21.67607,442.00000
21.67707,418.00000
21.67807,426.00000
21.67907,434.00000
21.68007,436.00000
21.68107,445.00000
21.68207,410.00000
21.68308,468.00000
21.68408,467.00000
21.68508,447.00000
21.68608,513.00000
21.68708,482.00000
21.68808,451.00000
21.68908,470.00000
21.69008,419.00000
21.69109,427.00000
21.69209,397.00000
21.69309,475.00000
21.69409,448.00000
21.69509,421.00000
21.69609,458.00000
21.69709,421.00000
21.69809,420.00000
21.69909,430.00000
21.70010,376.00000
21.70110,428.00000
21.70210,389.00000
21.70310,416.00000
21.70410,396.00000
21.70510,425.00000
21.70610,415.00000
21.70710,439.00000
21.70810,438.00000
21.70911,434.00000
21.71011,448.00000
21.71111,398.00000
21.71211,401.00000
21.71311,414.00000
21.71411,446.00000
21.71511,403.00000
21.71611,477.00000
21.71712,432.00000
21.71812,404.00000
21.71912,408.00000
21.72012,407.00000
21.72112,448.00000
21.72212,400.00000
21.72312,443.00000
21.72412,425.00000
21.72512,412.00000
21.72613,396.00000
21.72713,433.00000
21.72813,430.00000
21.72913,443.00000
21.73013,452.00000
21.73113,437.00000
21.73213,373.00000
21.73313,402.00000
21.73414,432.00000
21.73514,478.00000
21.73614,458.00000
21.73714,421.00000
21.73814,385.00000
21.73914,491.00000
21.74014,421.00000
21.74114,430.00000
21.74214,432.00000
21.74315,437.00000
21.74415,393.00000
21.74515,417.00000
21.74615,383.00000
21.74715,454.00000
21.74815,423.00000
21.74915,421.00000
21.75015,406.00000
21.75115,422.00000
21.75216,425.00000
21.75316,418.00000
21.75416,386.00000
21.75516,426.00000
21.75616,383.00000
21.75716,417.00000
21.75816,410.00000
21.75916,420.00000
21.76017,433.00000
21.76117,395.00000
21.76217,433.00000
21.76317,448.00000
21.76417,410.00000
21.76517,445.00000
21.76617,381.00000
21.76717,404.00000
21.76817,384.00000
21.76918,419.00000
21.77018,375.00000
21.77118,424.00000
21.77218,413.00000
21.77318,416.00000
21.77418,422.00000
21.77518,426.00000
21.77618,420.00000
21.77718,423.00000
21.77819,362.00000
21.77919,403.00000
21.78019,426.00000
21.78119,427.00000
21.78219,408.00000
21.78319,402.00000
21.78419,415.00000
21.78519,387.00000
21.78620,419.00000
21.78720,455.00000
21.78820,402.00000
21.78920,418.00000
21.79020,414.00000
21.79120,418.00000
21.79220,387.00000
21.79320,397.00000
21.79420,381.00000
21.79521,379.00000
21.79621,433.00000
21.79721,396.00000
21.79821,370.00000
21.79921,361.00000
21.80021,383.00000
21.80121,382.00000
21.80221,373.00000
21.80321,396.00000
21.80422,368.00000
21.80522,389.00000
21.80622,379.00000
21.80722,370.00000
21.80822,375.00000
